Date,No of Persons,BREAKFAST,BREAKFAST,BREAKFAST,BREAKFAST,BREAKFAST,BREAKFAST,BREAKFAST,BREAKFAST,BREAKFAST,BREAKFAST,BREAKFAST,BREAKFAST,BREAKFAST,BREAKFAST,LUNCH,LUNCH,LUNCH,LUNCH,LUNCH,LUNCH,LUNCH,LUNCH,LUNCH,LUNCH,DINNER,DINNER,DINNER,DINNER,DINNER,DINNER,DINNER,DINNER,DINNER,DINNER,DINNER,DINNER,DINNER,DINNER,DINNER,DINNER,DINNER,DINNER
5,269,26.9,3.3,6.725,1.2,14.41071429,3.3,13.45,4.9,19.21428571,2.6,34.58571429,1,7.685714286,0,24.01785714,9,28.82142857,2,47.075,5.4,211.3571429,6.5,1.921428571,0.3,38.42857143,3.6,864.6428571,16.5,5.764285714,1.8,38.42857143,2.2,47.075,1.3,960.7142857,11.2,211.3571429,6,9.607142857,2.1,2.401785714,0.1
6,285,28.5,8,7.125,4.8,15.26785714,7.6,14.25,9.9,20.35714286,7.8,36.64285714,3.3,8.142857143,0,25.44642857,13.1,30.53571429,8.6,49.875,15.2,223.9285714,13.3,2.035714286,0.9,40.71428571,6,916.0714286,20.5,6.107142857,3.8,40.71428571,15,49.875,11,1017.857143,18.6,223.9285714,11.2,10.17857143,4,2.544642857,1
7,284,28.4,6.9,7.1,3.5,15.21428571,8.8,14.2,8.5,20.28571429,7,36.51428571,3.6,8.114285714,0,25.35714286,12.6,30.42857143,6.7,49.7,10.7,223.1428571,12.2,2.028571429,1.2,40.57142857,4.9,912.8571429,17.5,6.085714286,3.1,40.57142857,9,49.7,14.2,1014.285714,14.1,223.1428571,12.9,10.14285714,3,2.535714286,1
1,287,28.7,7.1,7.175,3.6,15.375,6.7,14.35,9.9,20.5,5.1,36.9,3.7,8.2,0,25.625,14.2,30.75,8.3,50.225,12.1,225.5,12.2,2.05,0.5,41,6.6,922.5,22.2,6.15,3.1,41,13.1,50.225,11.4,1025,21.4,225.5,13.6,10.25,5.6,2.5625,1
2,280,28,6.1,7,4.1,15,6.8,14,5.3,20,7,36,3.1,8,0,25,12,30,6.7,49,10.7,220,13,2,1.2,40,6.5,900,26.8,6,3.5,40,16.4,49,11.8,1000,16.5,220,12,10,3.9,2.5,1
3,281,28.1,8.5,7.025,4.1,15.05357143,7.7,14.05,9.1,20.07142857,8,36.12857143,3,8.028571429,0,25.08928571,11.5,30.10714286,6.8,49.175,13.9,220.7857143,12.7,2.007142857,0.6,40.14285714,6.7,903.2142857,19,6.021428571,3.2,40.14285714,10.8,49.175,11.1,1003.571429,21.7,220.7857143,12.9,10.03571429,5.2,2.508928571,1
4,295,29.5,6.9,7.375,3.3,15.80357143,5.1,14.75,9.1,21.07142857,9,37.92857143,3.1,8.428571429,0,26.33928571,14.4,31.60714286,6.9,51.625,14.1,231.7857143,13.1,2.107142857,0.8,42.14285714,6.1,948.2142857,22.9,6.321428571,3.8,42.14285714,12.1,51.625,8.6,1053.571429,16.9,231.7857143,15,10.53571429,5.8,2.633928571,1
5,255,25.5,3.3,6.375,2,13.66071429,3.5,12.75,4.8,18.21428571,1,32.78571429,1.5,7.285714286,0,22.76785714,6.4,27.32142857,5.1,44.625,4.3,200.3571429,8.8,1.821428571,0.1,36.42857143,2.1,819.6428571,14.6,5.464285714,1.6,36.42857143,6.6,44.625,4.7,910.7142857,7.6,200.3571429,9.3,9.107142857,1.4,2.276785714,0.1
6,302,30.2,6.4,7.55,4.2,16.17857143,7.2,15.1,8,21.57142857,8.3,38.82857143,3.8,8.628571429,0,26.96428571,13.9,32.35714286,7,52.85,10.8,237.2857143,12.8,2.157142857,1.2,43.14285714,5,970.7142857,18.1,6.471428571,3,43.14285714,10,52.85,14.7,1078.571429,20.3,237.2857143,12.4,10.78571429,3.5,2.696428571,1
7,305,30.5,5.9,7.625,4.4,16.33928571,6.8,15.25,5.6,21.78571429,8.5,39.21428571,3.7,8.714285714,0,27.23214286,12.7,32.67857143,7.3,53.375,13.8,239.6428571,11,2.178571429,0.7,43.57142857,5.1,980.3571429,19.2,6.535714286,3.8,43.57142857,18.4,53.375,13,1089.285714,14.1,239.6428571,14.2,10.89285714,5.2,2.723214286,1
1,272,27.2,5.4,6.8,4.1,14.57142857,7.9,13.6,6.3,19.42857143,7.3,34.97142857,3,7.771428571,0,24.28571429,14.7,29.14285714,8.2,47.6,12.6,213.7142857,12.7,1.942857143,1.1,38.85714286,7.1,874.2857143,22.4,5.828571429,3,38.85714286,20.2,47.6,11.6,971.4285714,18.7,213.7142857,13.7,9.714285714,5.6,2.428571429,1
2,284,28.4,8,7.1,4.9,15.21428571,6.6,14.2,9.6,20.28571429,9.9,36.51428571,3.4,8.114285714,0,25.35714286,12.7,30.42857143,7.2,49.7,10.6,223.1428571,11.8,2.028571429,1.2,40.57142857,5.8,912.8571429,23.1,6.085714286,3.3,40.57142857,16.3,49.7,12,1014.285714,16.4,223.1428571,13.1,10.14285714,5.3,2.535714286,1
3,262,26.2,2.7,6.55,1.1,14.03571429,1.1,13.1,1.1,18.71428571,2.2,33.68571429,1.4,7.485714286,0,23.39285714,9.7,28.07142857,5.9,45.85,6.5,205.8571429,7.8,1.871428571,0.3,37.42857143,1.3,842.1428571,15.8,5.614285714,1.8,37.42857143,3.2,45.85,7.7,935.7142857,12.6,205.8571429,6.4,9.357142857,1.7,2.339285714,0.2
4,294,29.4,7.7,7.35,4.1,15.75,8.9,14.7,7,21,8.1,37.8,3.8,8.4,0,26.25,14.3,31.5,8.2,51.45,15.2,231,13.1,2.1,0.8,42,6.8,945,25.6,6.3,3.5,42,14.8,51.45,14.6,1050,17.7,231,11.6,10.5,5.5,2.625,1
5,298,29.8,8.3,7.45,4.8,15.96428571,8.3,14.9,9.8,21.28571429,5.2,38.31428571,3.4,8.514285714,0,26.60714286,11.7,31.92857143,6.2,52.15,12.7,234.1428571,11.1,2.128571429,0.8,42.57142857,7.4,957.8571429,25.8,6.385714286,3.8,42.57142857,13.2,52.15,10.4,1064.285714,21.8,234.1428571,12.4,10.64285714,3.5,2.660714286,1
6,291,29.1,8.4,7.275,4.1,15.58928571,8.1,14.55,6.6,20.78571429,9.1,37.41428571,3.5,8.314285714,0,25.98214286,14.5,31.17857143,7.2,50.925,11,228.6428571,11.6,2.078571429,1.2,41.57142857,7.3,935.3571429,18.1,6.235714286,3.3,41.57142857,12.1,50.925,10.9,1039.285714,18.6,228.6428571,13.2,10.39285714,5.7,2.598214286,1
7,288,28.8,5.4,7.2,4.8,15.42857143,6,14.4,5.2,20.57142857,7.6,37.02857143,3.9,8.228571429,0,25.71428571,13.5,30.85714286,6.9,50.4,14.1,226.2857143,12.5,2.057142857,0.7,41.14285714,5.2,925.7142857,26.9,6.171428571,3.1,41.14285714,13.5,50.4,11.9,1028.571429,18.3,226.2857143,15.4,10.28571429,5.4,2.571428571,1
1,276,27.6,5.2,6.9,4.3,14.78571429,5.4,13.8,9.1,19.71428571,8.6,35.48571429,3,7.885714286,0,24.64285714,14.8,29.57142857,6.4,48.3,14.3,216.8571429,11.1,1.971428571,0.9,39.42857143,4.7,887.1428571,21.7,5.914285714,3.4,39.42857143,11.6,48.3,8.1,985.7142857,21.3,216.8571429,14.7,9.857142857,5.1,2.464285714,1
2,259,25.9,2.7,6.475,2.6,13.875,1.9,12.95,3.3,18.5,2.3,33.3,2.3,7.4,0,23.125,5.6,27.75,2.9,45.325,7.8,203.5,8.4,1.85,0.2,37,2.2,832.5,10.3,5.55,2.1,37,5.6,45.325,4.9,925,11.4,203.5,6.1,9.25,1.6,2.3125,0.8
3,263,26.3,3.6,6.575,2,14.08928571,3.8,13.15,1.2,18.78571429,1.1,33.81428571,1.1,7.514285714,0,23.48214286,4,28.17857143,2.9,46.025,3.9,206.6428571,8.5,1.878571429,0.4,37.57142857,3.3,845.3571429,10.6,5.635714286,1.8,37.57142857,5.7,46.025,5.8,939.2857143,13.8,206.6428571,8,9.392857143,2.9,2.348214286,0.7
4,258,25.8,2.3,6.45,2,13.82142857,2.9,12.9,1,18.42857143,4.5,33.17142857,1.6,7.371428571,0,23.03571429,6.6,27.64285714,2,45.15,5.1,202.7142857,9,1.842857143,0.1,36.85714286,2.9,829.2857143,12.2,5.528571429,2.8,36.85714286,2.4,45.15,4.8,921.4285714,13.2,202.7142857,8.5,9.214285714,1,2.303571429,0.8
5,279,27.9,5.7,6.975,4.5,14.94642857,4.8,13.95,6,19.92857143,5.9,35.87142857,3,7.971428571,0,24.91071429,14.3,29.89285714,7.3,48.825,11.1,219.2142857,12.1,1.992857143,0.7,39.85714286,6.4,896.7857143,20.5,5.978571429,3.1,39.85714286,15.5,48.825,12.7,996.4285714,21.6,219.2142857,11.2,9.964285714,3.6,2.491071429,1
6,296,29.6,8.9,7.4,4.6,15.85714286,4.1,14.8,6,21.14285714,6.4,38.05714286,3,8.457142857,0,26.42857143,12.5,31.71428571,8.5,51.8,13.1,232.5714286,11,2.114285714,0.8,42.28571429,5.5,951.4285714,26.4,6.342857143,3.3,42.28571429,9.8,51.8,12.3,1057.142857,19.9,232.5714286,14.9,10.57142857,5.4,2.642857143,1
7,258,25.8,3.2,6.45,2.3,13.82142857,3.9,12.9,1.8,18.42857143,3.9,33.17142857,1.3,7.371428571,0,23.03571429,7.9,27.64285714,2.1,45.15,7.3,202.7142857,6.3,1.842857143,0.1,36.85714286,1,829.2857143,9.5,5.528571429,1.1,36.85714286,5.7,45.15,1.1,921.4285714,11.3,202.7142857,10.3,9.214285714,1.8,2.303571429,0.7
1,281,28.1,8.8,7.025,4.5,15.05357143,4.8,14.05,5.6,20.07142857,6.5,36.12857143,3.6,8.028571429,0,25.08928571,13.9,30.10714286,8.4,49.175,15.5,220.7857143,12,2.007142857,0.9,40.14285714,5.5,903.2142857,26.9,6.021428571,3.9,40.14285714,17.2,49.175,14.5,1003.571429,18.4,220.7857143,14.1,10.03571429,3.7,2.508928571,1
2,270,27,4,6.75,2.7,14.46428571,2.8,13.5,2.2,19.28571429,2.4,34.71428571,2.1,7.714285714,0,24.10714286,8.2,28.92857143,3.6,47.25,1.5,212.1428571,8.3,1.928571429,0.4,38.57142857,1.1,867.8571429,11.1,5.785714286,1,38.57142857,3,47.25,6.2,964.2857143,10.5,212.1428571,7.7,9.642857143,2.3,2.410714286,0.1
3,275,27.5,8.9,6.875,3.9,14.73214286,8.7,13.75,7.6,19.64285714,7.8,35.35714286,3.4,7.857142857,0,24.55357143,13.6,29.46428571,7.2,48.125,11.1,216.0714286,11.6,1.964285714,0.5,39.28571429,5.2,883.9285714,21.4,5.892857143,3.9,39.28571429,12.6,48.125,13.1,982.1428571,18.3,216.0714286,12.3,9.821428571,3.2,2.455357143,1
4,288,28.8,7.5,7.2,3.3,15.42857143,4,14.4,8,20.57142857,9.6,37.02857143,3.1,8.228571429,0,25.71428571,12.9,30.85714286,6.2,50.4,11,226.2857143,12.7,2.057142857,0.9,41.14285714,7,925.7142857,25.3,6.171428571,3.3,41.14285714,15.8,50.4,9.8,1028.571429,17.2,226.2857143,11.2,10.28571429,5,2.571428571,1
5,283,28.3,7.7,7.075,3.8,15.16071429,5.9,14.15,5.6,20.21428571,6.9,36.38571429,3.8,8.085714286,0,25.26785714,13.4,30.32142857,8.4,49.525,9.6,222.3571429,11.1,2.021428571,1.1,40.42857143,6.8,909.6428571,27.9,6.064285714,3,40.42857143,17.3,49.525,12.4,1010.714286,19.5,222.3571429,14.5,10.10714286,3.8,2.526785714,1
6,282,28.2,7.6,7.05,4.3,15.10714286,4.9,14.1,8.3,20.14285714,6.1,36.25714286,3.6,8.057142857,0,25.17857143,14.8,30.21428571,7.2,49.35,14.1,221.5714286,12,2.014285714,0.8,40.28571429,4.2,906.4285714,19.3,6.042857143,3.6,40.28571429,16.3,49.35,11.8,1007.142857,17.6,221.5714286,14,10.07142857,5.7,2.517857143,1
7,301,30.1,5.6,7.525,4.3,16.125,7.8,15.05,5.6,21.5,9.7,38.7,3.7,8.6,0,26.875,12,32.25,8.3,52.675,9,236.5,11.9,2.15,0.7,43,6.7,967.5,17.2,6.45,3.6,43,19.6,52.675,11.2,1075,21.9,236.5,12.4,10.75,4.6,2.6875,1
1,300,30,6.9,7.5,4.4,16.07142857,6.3,15,9.4,21.42857143,8.9,38.57142857,3.2,8.571428571,0,26.78571429,14.6,32.14285714,8.1,52.5,12.2,235.7142857,12.8,2.142857143,0.8,42.85714286,5.6,964.2857143,25.3,6.428571429,3.3,42.85714286,15,52.5,11.5,1071.428571,16.3,235.7142857,14.5,10.71428571,5.8,2.678571429,1
2,259,25.9,1.5,6.475,1.7,13.875,3.6,12.95,2.4,18.5,3.1,33.3,2.3,7.4,0,23.125,4.9,27.75,3.4,45.325,7.7,203.5,5.3,1.85,0.1,37,2,832.5,12.3,5.55,1.2,37,6.3,45.325,6.9,925,9.8,203.5,9.3,9.25,1.2,2.3125,0.9
3,299,29.9,5.6,7.475,3.9,16.01785714,5.1,14.95,7.9,21.35714286,6.4,38.44285714,3,8.542857143,0,26.69642857,12.8,32.03571429,7.9,52.325,13.9,234.9285714,11.6,2.135714286,1,42.71428571,6.5,961.0714286,21.4,6.407142857,3.6,42.71428571,10,52.325,8.8,1067.857143,17,234.9285714,15,10.67857143,3.3,2.669642857,1
4,271,27.1,8.3,6.775,3.2,14.51785714,5.9,13.55,8.1,19.35714286,6.2,34.84285714,3.7,7.742857143,0,24.19642857,13.9,29.03571429,6.1,47.425,11.7,212.9285714,12.2,1.935714286,0.8,38.71428571,4.4,871.0714286,22.6,5.807142857,3.2,38.71428571,16.5,47.425,12,967.8571429,18.2,212.9285714,15.8,9.678571429,5.9,2.419642857,1
5,293,29.3,7.6,7.325,3,15.69642857,8.4,14.65,6.2,20.92857143,6.6,37.67142857,3,8.371428571,0,26.16071429,15.7,31.39285714,7.4,51.275,10.9,230.2142857,12.8,2.092857143,1.2,41.85714286,6.5,941.7857143,21.1,6.278571429,3.7,41.85714286,17.3,51.275,10.9,1046.428571,17.6,230.2142857,12.8,10.46428571,3.1,2.616071429,1
6,281,28.1,5.3,7.025,3.4,15.05357143,6.9,14.05,7.1,20.07142857,7.2,36.12857143,3,8.028571429,0,25.08928571,13.6,30.10714286,6.2,49.175,9.7,220.7857143,12,2.007142857,1,40.14285714,4.5,903.2142857,18.2,6.021428571,3,40.14285714,13.6,49.175,12.7,1003.571429,17.6,220.7857143,13.6,10.03571429,4,2.508928571,1
7,288,28.8,6.1,7.2,3.3,15.42857143,4.3,14.4,9.5,20.57142857,8.5,37.02857143,3.3,8.228571429,0,25.71428571,14.4,30.85714286,8.1,50.4,11,226.2857143,13.1,2.057142857,1.1,41.14285714,6.8,925.7142857,24.9,6.171428571,3.9,41.14285714,15.3,50.4,12.6,1028.571429,19.9,226.2857143,14.4,10.28571429,3.2,2.571428571,1
1,258,25.8,4.9,6.45,2.2,13.82142857,2,12.9,4,18.42857143,2.1,33.17142857,2.8,7.371428571,0,23.03571429,6.5,27.64285714,3.6,45.15,5,202.7142857,4.6,1.842857143,0.4,36.85714286,2.5,829.2857143,10.2,5.528571429,2.9,36.85714286,3.7,45.15,6.5,921.4285714,11.6,202.7142857,10.4,9.214285714,1.5,2.303571429,0.6
2,270,27,1.7,6.75,2.3,14.46428571,1.8,13.5,3.2,19.28571429,3.2,34.71428571,1.9,7.714285714,0,24.10714286,6.6,28.92857143,4.7,47.25,4.9,212.1428571,10.1,1.928571429,0.1,38.57142857,2,867.8571429,9.1,5.785714286,1.8,38.57142857,3.3,47.25,6.2,964.2857143,9.2,212.1428571,9.7,9.642857143,2.6,2.410714286,0.3
3,265,26.5,2.3,6.625,1.9,14.19642857,1,13.25,1.5,18.92857143,4.8,34.07142857,2,7.571428571,0,23.66071429,6.3,28.39285714,3.6,46.375,1.6,208.2142857,8.8,1.892857143,0.1,37.85714286,1.4,851.7857143,9.1,5.678571429,1.9,37.85714286,3.5,46.375,7.3,946.4285714,8.2,208.2142857,9.1,9.464285714,2.9,2.366071429,0
4,256,25.6,2.1,6.4,1.5,13.71428571,3,12.8,1.7,18.28571429,2.1,32.91428571,2.9,7.314285714,0,22.85714286,6.8,27.42857143,4.9,44.8,2.6,201.1428571,5.8,1.828571429,0.2,36.57142857,1,822.8571429,9.9,5.485714286,1.4,36.57142857,4.3,44.8,4.3,914.2857143,6.3,201.1428571,10.7,9.142857143,1.8,2.285714286,0.7
5,294,29.4,6.2,7.35,3.9,15.75,8,14.7,6.1,21,6.2,37.8,3.3,8.4,0,26.25,11.7,31.5,6.3,51.45,12.2,231,12.5,2.1,1,42,7.8,945,24.1,6.3,3.5,42,10.2,51.45,8.1,1050,18.4,231,12.7,10.5,4.6,2.625,1
6,273,27.3,7,6.825,3,14.625,7.2,13.65,9,19.5,7.4,35.1,3.2,7.8,0,24.375,15.8,29.25,6.6,47.775,15.5,214.5,12.2,1.95,0.9,39,5.3,877.5,17.1,5.85,3.2,39,9.2,47.775,13.2,975,15.2,214.5,12.3,9.75,4.2,2.4375,1
7,276,27.6,5.2,6.9,4.7,14.78571429,7,13.8,9.8,19.71428571,5.5,35.48571429,3.8,7.885714286,0,24.64285714,14.9,29.57142857,6.8,48.3,14.6,216.8571429,13.6,1.971428571,0.5,39.42857143,7.2,887.1428571,18.5,5.914285714,3,39.42857143,9.3,48.3,9.3,985.7142857,16.4,216.8571429,11.7,9.857142857,4.3,2.464285714,1
1,295,29.5,5.9,7.375,4.9,15.80357143,6.5,14.75,5.4,21.07142857,6.6,37.92857143,3,8.428571429,0,26.33928571,13.9,31.60714286,7,51.625,10.7,231.7857143,12.1,2.107142857,0.9,42.14285714,4.6,948.2142857,26.3,6.321428571,3,42.14285714,19.7,51.625,8.7,1053.571429,18.7,231.7857143,12.9,10.53571429,3,2.633928571,1
2,269,26.9,1.3,6.725,2,14.41071429,1.3,13.45,2.1,19.21428571,2.5,34.58571429,2.6,7.685714286,0,24.01785714,9.7,28.82142857,4.5,47.075,2.3,211.3571429,9.8,1.921428571,0.1,38.42857143,1.8,864.6428571,15.6,5.764285714,1.4,38.42857143,4.7,47.075,1,960.7142857,6.5,211.3571429,6.3,9.607142857,2.3,2.401785714,0.4
3,268,26.8,4.9,6.7,2.1,14.35714286,3,13.4,1.4,19.14285714,1.5,34.45714286,2.8,7.657142857,0,23.92857143,8.6,28.71428571,3.1,46.9,7.9,210.5714286,9.3,1.914285714,0.3,38.28571429,3.8,861.4285714,9.2,5.742857143,2.3,38.28571429,5.3,46.9,2.7,957.1428571,8.8,210.5714286,7,9.571428571,2.2,2.392857143,0.2
4,266,26.6,3.7,6.65,1.6,14.25,1.6,13.3,4.8,19,4.6,34.2,1.7,7.6,0,23.75,6,28.5,4.5,46.55,3.9,209,10.3,1.9,0.1,38,3.4,855,11.8,5.7,2.6,38,4.9,46.55,2.2,950,9.6,209,9.7,9.5,2.8,2.375,0.9
5,271,27.1,6.1,6.775,4.7,14.51785714,5.6,13.55,8.4,19.35714286,8.2,34.84285714,3.9,7.742857143,0,24.19642857,14.6,29.03571429,7.9,47.425,15.2,212.9285714,11.9,1.935714286,0.6,38.71428571,5.9,871.0714286,19.2,5.807142857,3.6,38.71428571,16.1,47.425,13.4,967.8571429,16.9,212.9285714,11.6,9.678571429,4.1,2.419642857,1
6,300,30,8.4,7.5,4.9,16.07142857,7.8,15,9.9,21.42857143,7.5,38.57142857,3.2,8.571428571,0,26.78571429,15.3,32.14285714,7.4,52.5,15.1,235.7142857,12.9,2.142857143,0.6,42.85714286,7.7,964.2857143,26.2,6.428571429,3.6,42.85714286,16.7,52.5,10.9,1071.428571,18.1,235.7142857,15.4,10.71428571,4.6,2.678571429,1
7,284,28.4,5.9,7.1,4.5,15.21428571,4.8,14.2,9.9,20.28571429,6.3,36.51428571,3.6,8.114285714,0,25.35714286,11,30.42857143,6.6,49.7,9.6,223.1428571,12.8,2.028571429,1.2,40.57142857,4.3,912.8571429,24.9,6.085714286,3.4,40.57142857,11.4,49.7,13.5,1014.285714,17.1,223.1428571,14.6,10.14285714,3.8,2.535714286,1
1,273,27.3,6.1,6.825,4.6,14.625,8.3,13.65,5.4,19.5,5,35.1,3,7.8,0,24.375,12.7,29.25,6.9,47.775,10.4,214.5,12.5,1.95,0.8,39,7.5,877.5,23.5,5.85,3.3,39,18.7,47.775,13.2,975,18,214.5,14.4,9.75,5.3,2.4375,1
2,254,25.4,2.9,6.35,1.9,13.60714286,1.4,12.7,2.5,18.14285714,1.5,32.65714286,1.9,7.257142857,0,22.67857143,7.3,27.21428571,3.9,44.45,1.3,199.5714286,6.1,1.814285714,0.2,36.28571429,3.1,816.4285714,13.5,5.442857143,1.3,36.28571429,4.9,44.45,3.7,907.1428571,12.3,199.5714286,7.6,9.071428571,1.3,2.267857143,0.5
3,252,25.2,3.3,6.3,1.2,13.5,3,12.6,2.1,18,1.8,32.4,2.3,7.2,0,22.5,9.1,27,4.6,44.1,2.2,198,6.8,1.8,0.2,36,3.8,810,10.3,5.4,1.4,36,7.3,44.1,4.8,900,10.2,198,9,9,1.6,2.25,0.9
4,293,29.3,8.6,7.325,4.2,15.69642857,8.7,14.65,8.8,20.92857143,9.3,37.67142857,3.1,8.371428571,0,26.16071429,12.5,31.39285714,8.7,51.275,9.6,230.2142857,11.2,2.092857143,1,41.85714286,4.3,941.7857143,17.5,6.278571429,3,41.85714286,10.1,51.275,14.7,1046.428571,14.3,230.2142857,15.1,10.46428571,3.8,2.616071429,1
5,279,27.9,6,6.975,4.6,14.94642857,8.4,13.95,5.7,19.92857143,8.1,35.87142857,3.2,7.971428571,0,24.91071429,14.8,29.89285714,7.8,48.825,10.6,219.2142857,13.2,1.992857143,0.8,39.85714286,4.3,896.7857143,17,5.978571429,3.5,39.85714286,19.9,48.825,10.8,996.4285714,16.5,219.2142857,14.3,9.964285714,5.3,2.491071429,1
6,270,27,1.2,6.75,1.3,14.46428571,3.2,13.5,1.4,19.28571429,3.6,34.71428571,1.5,7.714285714,0,24.10714286,8.7,28.92857143,5,47.25,5.7,212.1428571,10,1.928571429,0.2,38.57142857,1.7,867.8571429,10.1,5.785714286,1.1,38.57142857,4.2,47.25,7.2,964.2857143,7.8,212.1428571,7.4,9.642857143,1.2,2.410714286,0.5
7,254,25.4,2,6.35,1.1,13.60714286,2,12.7,2.8,18.14285714,4.1,32.65714286,1.8,7.257142857,0,22.67857143,10.9,27.21428571,3.5,44.45,4.2,199.5714286,8.1,1.814285714,0.1,36.28571429,3,816.4285714,9.2,5.442857143,2.8,36.28571429,5.9,44.45,4.5,907.1428571,7.2,199.5714286,10,9.071428571,1.1,2.267857143,0.9
1,295,29.5,8.3,7.375,3.5,15.80357143,8.3,14.75,8.2,21.07142857,7,37.92857143,3.5,8.428571429,0,26.33928571,11.5,31.60714286,6.1,51.625,12.9,231.7857143,11,2.107142857,1,42.14285714,5.5,948.2142857,17.5,6.321428571,3.3,42.14285714,15.4,51.625,12.6,1053.571429,21.7,231.7857143,15.8,10.53571429,3.7,2.633928571,1
2,262,26.2,4.6,6.55,1,14.03571429,1.7,13.1,4.7,18.71428571,3.5,33.68571429,1.4,7.485714286,0,23.39285714,8.8,28.07142857,4.5,45.85,8.4,205.8571429,7.3,1.871428571,0.4,37.42857143,2.6,842.1428571,15.5,5.614285714,1.4,37.42857143,6.4,45.85,6.3,935.7142857,9.2,205.8571429,8.6,9.357142857,1.9,2.339285714,0.3
3,252,25.2,1.2,6.3,1.3,13.5,1.1,12.6,3.9,18,3,32.4,1.4,7.2,0,22.5,7.9,27,2.3,44.1,7.4,198,5.8,1.8,0.3,36,1.3,810,16.4,5.4,1.9,36,5.7,44.1,4.8,900,10.5,198,8.8,9,1.7,2.25,0.2
4,251,25.1,1.3,6.275,2.7,13.44642857,3.8,12.55,2.2,17.92857143,1.2,32.27142857,2.5,7.171428571,0,22.41071429,5.9,26.89285714,4.7,43.925,1.1,197.2142857,8.6,1.792857143,0.3,35.85714286,1.1,806.7857143,11,5.378571429,1,35.85714286,7.6,43.925,6.2,896.4285714,13.9,197.2142857,8.7,8.964285714,2.5,2.241071429,0.2
5,290,29,8.3,7.25,4.9,15.53571429,8.3,14.5,6.2,20.71428571,6.9,37.28571429,3.8,8.285714286,0,25.89285714,12,31.07142857,6.4,50.75,10.5,227.8571429,11.8,2.071428571,1,41.42857143,4.1,932.1428571,21.9,6.214285714,3.4,41.42857143,10.7,50.75,13.1,1035.714286,17.6,227.8571429,11,10.35714286,4,2.589285714,1
6,263,26.3,1.4,6.575,2.1,14.08928571,2.3,13.15,1.3,18.78571429,3.3,33.81428571,1.8,7.514285714,0,23.48214286,4.2,28.17857143,2.5,46.025,6.5,206.6428571,5.6,1.878571429,0.2,37.57142857,3,845.3571429,16.3,5.635714286,2.9,37.57142857,4.2,46.025,4,939.2857143,13.7,206.6428571,7.2,9.392857143,2.4,2.348214286,0.6
7,262,26.2,2,6.55,2.6,14.03571429,2.3,13.1,3.3,18.71428571,3.8,33.68571429,1.8,7.485714286,0,23.39285714,8,28.07142857,5.1,45.85,3.1,205.8571429,8.8,1.871428571,0.1,37.42857143,2.6,842.1428571,11.2,5.614285714,2.2,37.42857143,2.9,45.85,7.9,935.7142857,13.7,205.8571429,10.7,9.357142857,2.5,2.339285714,0.6
1,275,27.5,6.2,6.875,3.1,14.73214286,8.5,13.75,6.8,19.64285714,6.4,35.35714286,3.7,7.857142857,0,24.55357143,12.9,29.46428571,8.2,48.125,13,216.0714286,12.3,1.964285714,1.2,39.28571429,5,883.9285714,22.7,5.892857143,3,39.28571429,15.3,48.125,8,982.1428571,20.4,216.0714286,14.5,9.821428571,3.2,2.455357143,1
2,298,29.8,8.9,7.45,3.5,15.96428571,6.4,14.9,8.9,21.28571429,8.8,38.31428571,3.1,8.514285714,0,26.60714286,12.9,31.92857143,6.5,52.15,13.4,234.1428571,11.4,2.128571429,0.6,42.57142857,7.9,957.8571429,26.8,6.385714286,3.5,42.57142857,20.9,52.15,9.9,1064.285714,19.1,234.1428571,14.9,10.64285714,5.8,2.660714286,1
3,267,26.7,2,6.675,2.6,14.30357143,3.1,13.35,2.1,19.07142857,1.7,34.32857143,2.9,7.628571429,0,23.83928571,4.2,28.60714286,4.2,46.725,6.2,209.7857143,10.6,1.907142857,0.4,38.14285714,3.7,858.2142857,12.3,5.721428571,2.4,38.14285714,4.4,46.725,2.7,953.5714286,11,209.7857143,8.9,9.535714286,1.6,2.383928571,0.1
4,271,27.1,8.4,6.775,3.3,14.51785714,8.1,13.55,8,19.35714286,8.4,34.84285714,3.1,7.742857143,0,24.19642857,13.3,29.03571429,8.6,47.425,10.2,212.9285714,13.3,1.935714286,1,38.71428571,5.3,871.0714286,23.2,5.807142857,3.8,38.71428571,13.8,47.425,10.3,967.8571429,19.3,212.9285714,13.9,9.678571429,5.5,2.419642857,1
5,251,25.1,2.9,6.275,1.3,13.44642857,3.9,12.55,1,17.92857143,3.6,32.27142857,2.1,7.171428571,0,22.41071429,9.3,26.89285714,5.7,43.925,8.9,197.2142857,9.1,1.792857143,0.2,35.85714286,3.6,806.7857143,9,5.378571429,2.9,35.85714286,5.6,43.925,0.8,896.4285714,6.3,197.2142857,6.1,8.964285714,1.9,2.241071429,0.6
6,277,27.7,6.2,6.925,4.9,14.83928571,7.9,13.85,7.4,19.78571429,9.5,35.61428571,3.9,7.914285714,0,24.73214286,13.8,29.67857143,8.3,48.475,13.6,217.6428571,13.5,1.978571429,1,39.57142857,5,890.3571429,20.7,5.935714286,3.5,39.57142857,18.6,48.475,13.4,989.2857143,18.5,217.6428571,15.1,9.892857143,3,2.473214286,1
